platform,comment,timestamp,sentiment
instagram,"w
w
w
w
w
w
w
w
w
w

wbeberapa hari lalu saya berhasil masuk final sebuah lomba yang diadakan di sebuah negara asia. untuk bisa melanjutkan tersebut saya harus pergi ke negara tersebut untuk berlomba di sana secara langsung. namun kampus saya perlu meminta izin pemerintah untuk dapat mengeluarkan surat izin tersebut. surat tersebut juga berfungsi agar saya bisa mengklaim uang yang saya dapat dari fakultas untuk biaya saya pergi dan hidup di sana, proposal sudah kami buat. namun setelah kabar kami dapat dari pemerintah bahwa izin kami ditolak dengan alasan yang tertulis pengajuan surat minimal 3 minggu hari kerja sebelum kegiatan... apalagi waktu itu terpotong oleh hari raya idul fitri.. come on bro.. masa harus 3 minggu.. bahkan setelah saya diumumkan masuk finalis, saya langsung mengurus suratnya.. jika saya yang sudah tepat waktu membuat surat tersebut dan mengirimnya lewat prodi masih tidak diizinkan terus bagaimana lagi. alhasil uanng untuk kami berangkat tidak dapat cair. 


saya lupa tepatnya.. mals saya buka chat agar saya tahu waktunya. tapi setidaknya ada waktu 2 mingguan sebelum keberangkatan dan jadwal pertandingan dari waktu saya mengirimkan surat izin.  kompetisinya diadakan di salah satu univ di sana.



btw proposal yang kami ajukan bahkan terlalu sedikit.. harusnya bisa lebih",2025-05-02 17:01:18,netral
instagram,Bosen ngarep THR? 𝓥𝓘𝓒𝓣𝓞𝓡𝓨007 aja tiap hari ,2025-05-02 17:01:18,netral
instagram,"Bonus demografi kalau generasinya malah perkalian sederhana aja bingung ya bagaimana, bang Ferry?",2025-05-02 17:01:18,netral
instagram,Kayaknya lebih mudah dipahami oleh wapreslah dari pada yang ini...,2025-05-02 17:01:18,netral
instagram,"yg bikin teks siapa ya, apakah AI? kayak banyak istilah yg missed kayak R&D GDP dll",2025-05-02 17:01:18,netral
instagram,Sambil rebahan cuan ngalir dari V𝐈𝐂𝐓𝐎𝐑𝐘𝟎𝟎𝟕 ,2025-05-02 17:01:18,netral
instagram,Jelas 🫡,2025-05-02 17:01:18,netral
instagram,"Tema yg sama tapi rasanya beda yah antara yang ""Berisi"" dan ""Berisi?""",2025-05-02 17:01:18,netral
instagram,Si Gibran hasil titipan bapak jadi wapres ampas cuma bisa nangis liat ginian,2025-05-02 17:01:18,netral
instagram,Kualitas asam sulfat.. fufu Fafa ,2025-05-02 17:01:18,netral
instagram,Bang tapi ya anak sekolah yang sekarang kena kurikulum buatan nadiem pengetahuan dasar yang mereka miliki minus banget ga si? Kurikulum sekarang masih pake kurikukum merdeka itu ga? Kalau masih harus diganti ga si?,2025-05-02 17:01:18,netral
instagram,"bang mohon maaf mengaggu, videonya sudah bagus tapi subtitlenya tolong benerin bang masih banyak yg salah takutnya nnti penonton ada yg salah tangkap",2025-05-02 17:01:18,netral
instagram,"bang, subtitlenya tolong diedit dulu lah sebelum kontennya diupload",2025-05-02 17:01:18,netral
instagram,selama koruptor di maafkan sih indonesia bakal jadi negara miskin,2025-05-02 17:01:18,netral
instagram,Cocok jadi wapres +26 bang ,2025-05-02 17:01:18,netral
instagram,Inimah real likenya no bot bot wkwk,2025-05-02 17:01:18,positif
instagram,"Pembwaane enak yh bang Fery,lo bikin konten",2025-05-02 17:01:18,netral
instagram,kalo yang ini saya like,2025-05-02 17:01:30,netral
instagram,mending ini yg jadi wapres drpda si ono,2025-05-02 17:01:30,netral
instagram,PLIS BUAT VIDEO HILIRISASI PART 1,2025-05-02 17:01:30,netral
instagram,Mas Ferry kok terbawa arus membahas bonus demografi. Banyak kasus yg tertutupi oleh video mas Gibran itu lho yg mestinya dicermati...,2025-05-02 17:01:30,netral
instagram,"Seolah menunjukkan kamu lebih hebat
Mana rendah dirimu yang dulu, inget lebihmu itu anugrah jauhkan dari sifat sok hebat",2025-05-02 17:01:30,netral
instagram,bg ferry bukan gibran kan,2025-05-02 17:01:30,netral
instagram,"bang kenapa iklan di yt lu sangat menarik dan ditonton sampai selesei .
btw terimakasih penjelasannya",2025-05-02 17:01:30,netral
instagram,Nandodemooo,2025-05-02 17:01:30,netral
instagram,otaknya lebih cerdas dan Fress naratif dari Wapres saat ini yg sedang bikin konten ngomongin bonus demografi ,2025-05-02 17:01:30,netral
instagram,Bikin video tandingan ya ,2025-05-02 17:01:30,netral
instagram,"Ada berapa nyawa bang, udah kuat finansial dan exit plan nya ? Atau organisasi apa yang back up aksi Abang ini ?",2025-05-02 17:01:31,netral
instagram,"Kata gw sih bakal gagal buat maximalin bonus demografi ini,knp? Kurikulum merdeka yang gagal,ormas,ketidak percayaan rakyat terhadap pemerintahan,dan beberapa institusi,drp dan polisi... Dan kita udah dipandang sebelah mata oleh investor luar,dengan tidaknya mereka melirik untuk membangun pabrik"" diindo,dan lebih milih di negara tetangga,contohnya Vietnam.... Yah itu cuman argumen saya aja sih dari fakta yang ada,yah semoga kata"" saya ini tidak beneran terjadi,aamiin",2025-05-02 17:01:31,netral
instagram,Kok saya berfikir bang ferry lebih baik jadi wapres yah apakah ada yg sama,2025-05-02 17:01:31,netral
instagram,"Gua pikir sih pak Gibran gak usah sepintar ferry gini, satu aja yang gua minta, LU MAU DENGAR.

Temen gua sih bilangnya, pemimpin itu harus bisa manfaatin kepintaran bawahan²nya, dan dia bangga meski bego katanya ",2025-05-02 17:01:31,netral
instagram,timothy ronald ga lu sebut,2025-05-02 17:01:31,netral
instagram,"setelah melihat ini, pantas kalo udah jadi pembenci akan selalu jadi pembenci :(",2025-05-02 17:01:31,negatif
instagram,salam fufufafa we wok de tok,2025-05-02 17:01:31,netral
instagram,IKHLAS gue si WAPRES digantiin sama Bang FERRY.  dARIPADA WAPRES KOSONG,2025-05-02 17:01:31,netral
instagram,"Emang beda, mana yang berisi dan kosong",2025-05-02 17:01:31,netral
instagram,lebih nangkep ini ya,2025-05-02 17:01:31,netral
instagram,"Ini bukan meniru, tapi me REVISI 
Pria yang tertukar ",2025-05-02 17:01:42,netral
instagram,"Bonus dografi      x
Bonus dari ayah √",2025-05-02 17:01:42,netral
instagram,"Kasihan.. para pemuja.. narasi..merasa paling pintar .. menilai.. . Pada hal jadi RT AJA belum pernah ..  bos fery ini sdh pernah sukses jd apa ya... coba ... ,, klo hx puntar omong org jual obat di pasar2 .. banyak yg lebih jgo omong..hahh... ",2025-05-02 17:01:42,netral
instagram,09:41 yang bener itu RnD bukan randi editor ,2025-05-02 17:01:42,netral
instagram,"Pemerintah prioritasnya Mengkorup Sumber Daya Yg Ada Untuk Memenuhi Keserakahan Para Pejabatnya

Alhasil Yg Kaya Makin Kaya Yg Miskin Makin Miskin. Yg Ada Hanyalah Kelas Atas & Kelas Bawah Tidak Ada Kelas Menengah. Itulah Visi Misi Pemerintahan Negara Konoha",2025-05-02 17:01:42,netral
instagram,"randi, maksudnya, R&D = Research & Development",2025-05-02 17:01:42,netral
instagram,Emang problemnya dari pemimpin tertinggi,2025-05-02 17:01:42,netral
instagram,The government: ,2025-05-02 17:01:42,netral
instagram,"gausah mikir yg lain deh bakat anak"" saja masih bnyk ga di dukung sama pemerintah baik dari pasilitas maupun lainnya",2025-05-02 17:01:42,netral
instagram,Masih nanyak yang lebih dari Irvandi. Kadi ga perlu merasa lebih hebat dsri Gibran. Kalau kamu lebih hebat Gibran. Ksmu bisa kadi wapres,2025-05-02 17:01:42,netral
instagram,"Pemerintah Bukannya fokus buat majuin negara, tp malah fokus buat ngehire buzzer",2025-05-02 17:01:42,netral
instagram,fufufafa ke bapak dan om om nya : paa.. om.. gimana nih.. feri ngebully aku,2025-05-02 17:01:42,netral
instagram,"Gw rela lu jd wapres drpd gibran bro.... 
Gw dah gak bs mikir, ikutan pe a' ",2025-05-02 17:01:42,netral
instagram,Bang Font nya kok ga mirip,2025-05-02 17:01:42,netral
instagram,Kok sama yg ono beda bgt ya ,2025-05-02 17:01:42,netral
instagram,"Oh inj maksudnya devil advokat, kalo rangkaiannya salah satunya ini mah kocak juga",2025-05-02 17:01:42,netral
instagram,Cara penyampaian dan penampilan nya mirip profesor di film money heist,2025-05-02 17:01:42,netral
instagram,"Negara tidak mampu mensuport kemajuan teknologi. Makanya susah maju. Lihatlah china. Negara sangat mensuport kemajuan teknologi dengan memberikan harga murah bahan"" di bidang teknologi. Jadi warganya bisa dengan mudah berlomba bereksperimen. Bahkan india juga. Sedang di indonesia, mengenaskan. Lomba teknologi hanya untuk orang berduit",2025-05-02 17:01:42,netral
instagram,"Raka : Versi Beta 
Ferry : Versi Pro ORI",2025-05-02 17:01:42,netral
instagram,up this vid,2025-05-02 17:01:54,netral
instagram,Bang sekarang coba bahas hilirisasi,2025-05-02 17:01:54,netral
instagram,Mimpi apa bangsa kita punya wapres fufufafa anaknya mulyono ,2025-05-02 17:01:54,netral
instagram,Tidak sederhana tapi gibran gabisa,2025-05-02 17:01:54,netral
instagram,"game shark, genzet paham gak yah??",2025-05-02 17:01:54,negatif
instagram,Mending Anda lah yang mewakili anak muda gantiin si wapres wapresan nggak jelas itu...negara kok dibuat main main yak?,2025-05-02 17:01:54,positif
instagram,𝙑𝙄𝘾𝙏𝙊𝙍𝙔007 bikin harapan saldo makin nyata ,2025-05-02 17:01:54,netral
instagram,"koreksi untuk teks ""Cina dengan masalah ""polusi"" dan ""polisi."" yang dimaksud bung Fer ""policy"" (kebijakan), bukan ""polusi"" dan ""polisi"". menit 3.48 dan 3.56. mohon koreksi kembali jika saya salah.",2025-05-02 17:01:54,netral
instagram,UP VIDEO INI!!!,2025-05-02 17:01:54,netral
instagram,The real wapres,2025-05-02 17:01:54,positif
instagram,Negara kita (Indonesia) kekurangan ide ide cermilang untuk memajukan negara ini.,2025-05-02 17:01:54,netral
instagram,Wkwkwk langsung muncul video lu bang setelah nonton video bang wapres ,2025-05-02 17:01:54,netral
instagram,"Buka 𝓥𝓘𝓒𝓣𝓞𝓡𝓨007, saldo kayak air zamzam ",2025-05-02 17:01:54,netral
instagram,Takutnya Usia nya Produktif tapi hanya jadi beban... jadinya bencana demografi...,2025-05-02 17:01:54,netral
instagram,"faaaak gameshark, lama banget ga denger kata2 ini wkwkwk",2025-05-02 17:01:54,netral
instagram,"Halo Fufufafa, lagi ngapain dipojokan?",2025-05-02 17:01:54,netral
instagram,Judul deskripsi sama tapi beda isi ,2025-05-02 17:01:54,netral
instagram,sekarang coba bikin hilirisasi om,2025-05-02 17:01:54,netral
instagram,"apa kita gulingin aja nih pemerintah ya, kayanya bakal miss tools bonus demografi yg kita punya kalo kaya gini terus",2025-05-02 17:01:54,netral
instagram,hidup KDM,2025-05-02 17:01:54,netral
instagram,"Kykny ud saat ny kita ganti wapres dah,,ganti ke ferry kykny ud jd lompatan besar ",2025-05-02 17:01:54,netral
instagram,MAYDAY...MAYDAY...!!!,2025-05-02 17:02:06,netral
instagram,Gibran raka pengen booming,2025-05-02 17:02:06,netral
instagram,Kenapa gak orang ini aja sih yang jadi wapres.,2025-05-02 17:02:06,netral
instagram,Pukulan telak,2025-05-02 17:02:06,netral
instagram,Wapres terburuk,2025-05-02 17:02:06,netral
instagram,Saya khawatir bonus itu malah jadi beban dan mencelakakan seperti orang dapat undian mendadak tapi karena tidak siap mental malah koit karena kaget. Jhn sampai bonus itu hanya usianya saja produktif tapi isinya tidak produktif karena umurnya saja muda tapi isi kualitas tempurung kepalanya tua renta atau bahkan bayi.,2025-05-02 17:02:06,netral
instagram,Lebih lugas.,2025-05-02 17:02:06,netral
instagram,Bang usia nte lebih muda dari pada warpes beda 4 Tahuan lah ko nte so tahu lebih faham nte dri pada warpes,2025-05-02 17:02:06,netral
instagram,"Mantan lupa, cuan dari V𝐈𝐂𝐓𝐎𝐑𝐘𝟎𝟎𝟕 gak pernah absen",2025-05-02 17:02:06,netral
instagram,"tolong editornya banyak belajar lagi, buka wawasan lagi, soalnya banyak Istilah-istilah Bang Ferry yang tidak diterjemahkan dengan benar.",2025-05-02 17:02:07,netral
instagram,Gibran ilmunya belon nyampai gimana bicara bonus demografi,2025-05-02 17:02:07,netral
instagram,mau tanya vidio yg sblah pke joki like ga ya ? ,2025-05-02 17:02:07,netral
instagram,"Sebagai pegawai tujuan utama hanya haji dan umroh. 
Mau negara runtuh bomat",2025-05-02 17:02:07,netral
instagram,Ini Karen mah dibanding FUFUFAFA.... Jauh bagai langit sama gorong gorong,2025-05-02 17:02:07,netral
instagram,"Percayalah bang, si KOSONG GIBRAN pasti nonton lu sampe abis",2025-05-02 17:02:07,netral
instagram,Tuker wapres boleh ga?,2025-05-02 17:02:07,netral
instagram,"Org klo ngomg emng gampang,,",2025-05-02 17:02:07,netral
instagram,"Styl bis di copy, tapi isi Kepala say sorry ",2025-05-02 17:02:07,negatif
instagram,"Subtitlenya emang sengaja disalah2in, atau gimana ya?

R and D , ditulis randi
You name it, ditulis unemid
Concern, ditulis konsen
dll",2025-05-02 17:02:07,netral
instagram,ada close the doornya berarti aman nih orang,2025-05-02 17:02:19,netral
instagram,aura professor Money Heistnya kuat banget,2025-05-02 17:02:19,netral
instagram,"Hoki ... semenjak dikasih polaa jepe. akhirnya bisa merasakan jepe. juga di  𝑺𝑼𝑯𝑼5000 emang super super mantap banget , paling profit , paling mantap dan terg4corrrr. gak pernah kecewa",2025-05-02 17:02:19,positif
instagram,pahlawan nasional masih bisa ditambah gasi,2025-05-02 17:02:19,netral
instagram,Kalah buzzer bang video yang bang fer tiru likenya dah banyak,2025-05-02 17:02:19,netral
instagram,"Kenapa bang ga pake teks bantuan biar ga terlalu mencolok, warga sipil tidak boleh melebihi putra raja.",2025-05-02 17:02:19,netral
instagram,"mas izin coy scriptnya untuk tugas sekolah, terima kasih mas ferry",2025-05-02 17:02:19,netral
instagram,Anjas menormalisasikan copy paste keren lu bro,2025-05-02 17:02:19,netral
instagram,sungguh anda lebih cocok jadi wapres daripada fufufafa,2025-05-02 17:02:19,netral
instagram,Awas  bang fery kalo merapat ke istana saya langsung unsubscribe.. ,2025-05-02 17:02:19,netral
instagram,lah iya juga ya 2030 itu 5 tahunn lagi ,2025-05-02 17:02:19,netral
instagram,Sergio Marquina,2025-05-02 17:02:19,netral
instagram,bang kok gak keliatan baca naskah nya ,2025-05-02 17:02:19,netral
instagram,Dislikenya yg di video sebelah di hidden gaess ,2025-05-02 17:02:19,negatif
instagram,Gw sih klo jadi wapres kena mental dan risegn jdi wapres setelah lihat video ini,2025-05-02 17:02:19,netral
instagram,"Kalau video yg ono isinya cuma motivasi kek ""kita bisa, masa depan ada di tangan kita, kita harus memanfaatkan situasi sekarang, ayo semangat dan kata2 motivasi2 yg standar, sementara caranya tidak dijabarkan...",2025-05-02 17:02:19,netral
instagram,"aku udah like divideo ini, yu unlike video mas gibran",2025-05-02 17:02:19,netral
instagram,bagus bang jadi jester,2025-05-02 17:02:19,netral
instagram,"Yang sini pinternya alami.
Yg sebelah kayak pakai AI",2025-05-02 17:02:19,netral
instagram,kok beda ya sama chanel sebelah penjelasan simple langsung paham  wkwkwkwkwk ini kayaknya bang ferry lebih cocok jadi wapres gantiin si ...,2025-05-02 17:02:19,netral
instagram,Gak berisi,2025-05-02 17:02:31,netral
instagram,Harusnya elo yg jadi wapres Bang...,2025-05-02 17:02:31,netral
instagram,china sukses dengan dorongan dan insentif pemerintah.....ada kengerian luar biasa dengan bonus demografi bila pemerintahan dan regulatornya gagal dan tak bisa mempasisilitasi bonus ini.....karena energi bonus ini akan berbelok kearah sebaliknya....,2025-05-02 17:02:31,netral
instagram,Nengok in.mantap.nengok vidio gibran.enek.matanya kriyap kriyep.kayak baca Teks..gaya nya.kaku.gitu jadi wapres ya,2025-05-02 17:02:31,netral
instagram,Wapres mines IQ,2025-05-02 17:02:31,netral
instagram,Meritokrasi sdh punah di Indonesia.,2025-05-02 17:02:31,netral
instagram,gausah pake tulisan lah kalau banyak yg salah,2025-05-02 17:02:31,netral
instagram,"Kok bisa lebih pinter dari sebelah, lu bang..? Nggak kayak canel sebelah tatapannya kosong",2025-05-02 17:02:31,netral
instagram,Sepertinya lebih pantas anda jd wapres bung,2025-05-02 17:02:31,netral
instagram,"jangankan siap memfasilitasi atau bantu mengembangkan ide anak muda, tiap ada project lemparan pemerintah aja mikir 1000x buat ambil, iya gede duitnya, tapi kalo dibayar taun depan sama aja boong pak xd",2025-05-02 17:02:31,netral
instagram,Kayaknya elu yg cocok jadi wapres bang,2025-05-02 17:02:31,netral
instagram,video sebagus ini likenya cuma 79rb?,2025-05-02 17:02:31,netral
instagram,"keren banget vidio lu bang walaupun kadang gw lihat nih ye,subtitle lu kadang gak sesuai,misalnya RND menjadi randi,GDP menjadi JDP,dan lain lain.tapi kontennya udah keren banget bro,buat gw menjadi paham",2025-05-02 17:02:31,netral
instagram,Awas bg nanti orang sebelah ngadu ke bapak nya ,2025-05-02 17:02:31,netral
instagram,Bang generasi gen z gk paham gameshark,2025-05-02 17:02:31,netral
instagram,Yg salah bukan anak  mudanya bang tapi sistem nya tidak suport untuk menyambut bonus demografi,2025-05-02 17:02:31,netral
instagram,"Dulu ngutang, sekarang traktir berkat V𝐈𝐂𝐓𝐎𝐑𝐘𝟎𝟎𝟕",2025-05-02 17:02:31,netral
instagram,Tukar,2025-05-02 17:02:31,netral
instagram,"Bang Ferry, daging nya 6 menit x 3 !!!",2025-05-02 17:02:31,netral
instagram,kukira professor nya tokyo,2025-05-02 17:02:31,netral
instagram,"nutrisari milky orange
kopi kapal api saset
gooday capucinno
cokolatos cokelat
teh tarik maxtea
indomie geprek",2025-05-02 17:02:44,netral
instagram,"bonus demografi kita, 
adalah bocah tiktod, yang sampe smp masih susah baca :(",2025-05-02 17:02:44,negatif
instagram,Kalo gitu boleh jadi dexter kah??,2025-05-02 17:02:44,netral
instagram,seketika kaum 58%  dan pemuja gibran langsung menghilang dari radar!,2025-05-02 17:02:44,netral
instagram,"subtittlenya pake ai, gak di edit pasti",2025-05-02 17:02:44,netral
instagram,Kadang segala permaslaahan seperti ditumpuk ke pemimpin..padahal korupsi kesewenangan ada di sektor aparatur yang langsung dengan masyarakat...,2025-05-02 17:02:44,netral
instagram,Bang udah bang 6 menit aja,2025-05-02 17:02:44,netral
instagram,Sangat pantek sekali,2025-05-02 17:02:44,netral
instagram,PEMERINTAH KAYAK SEKARANG MEMANGNYA BISA BANG...???,2025-05-02 17:02:44,netral
instagram,Disini klw kita mau dis like bisa .. Tpi di akun wapres abal abal gak bisa kita dislike.. Padahal comentnya banyak yg ngebully ,2025-05-02 17:02:44,netral
